source,dataset,architecture,method,eps,seed,trial_number,clean_acc,certified_acc,feasible,constraints,path
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,28,0.7497,0.5649999976158142,True,"[-0.14970000000000006, -0.1649999976158142]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,29,0.7667,0.5511999726295471,True,"[-0.16670000000000007, -0.1511999726295471]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,31,0.8154,0.4189999997615814,True,"[-0.21540000000000004, -0.0189999997615814]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,32,0.7159,0.5476999878883362,True,"[-0.1159, -0.14769998788833616]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,33,0.7405,0.5644999742507935,True,"[-0.14050000000000007, -0.16449997425079343]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,34,0.7973,0.495199978351593,True,"[-0.19730000000000003, -0.095199978351593]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,36,0.7179,0.5313999652862549,True,"[-0.1179, -0.13139996528625486]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,37,0.7605,0.5612999796867371,True,"[-0.16049999999999998, -0.16129997968673704]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,38,0.7651,0.5605999827384949,True,"[-0.16510000000000002, -0.16059998273849485]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,39,0.7773,0.5257999897003174,True,"[-0.1773, -0.12579998970031736]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,40,0.734,0.5661999583244324,True,"[-0.134, -0.16619995832443235]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
expressive_losses,cifar10,cnn7,cc_ibp,0.00784313725490196,1,41,0.7549,0.5551999807357788,True,"[-0.15490000000000004, -0.1551999807357788]",cifar10_cnn7_cc_ibp_0.00784313725490196_1_complete_False
